sample_id,email_hash,request_id,provider_request_id,true_label,model,provider,model_id,temperature,status,error_type,error_message,parse_error,attempts,latency_seconds,api_status_code,predicted_label,probability,remetente_suspeito,senso_urgencia_medo,solicitacao_dados_sensiveis,links_suspeitos,erros_gramaticais,email_nao_solicitado,saudacao_generica,anexos_suspeitos,formatacao_estranha,oferta_boa_demais,dominio_suspeito,remetente_falsificado,historias_elaboradas,personalizacao_excessiva,falta_contato,conteudo_emocional,inconsistencias_contato,anexos_estranhos,endereco_resposta_diferente,botoes_enganosos,score_risco_geral,score_confianca,score_urgencia,score_solicitacao_sensivel,score_suspeita_links,explanation,contato_ausente_ou_inconsistente
email_05150,bf2c289b67fc70ee,groq-llama-3-3-70b:email_05150:19601b3ae53e,req_01kqwd3dbef8yrzrdtb2rznaaw,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,1.2089,200,safe,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email interno,
email_05220,b931a653ac2a87c1,groq-llama-3-3-70b:email_05220:e2729465578b,req_01kqwdjr6mf0y99tdt99ffb54x,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.8684,200,phishing,0.9,1,0,0,1,0,1,1,0,0,1,1,0.0,0,0,0.0,0,0.0,0.0,0,0,8,2,4,0,8,Oferta suspeita,
email_05398,d2162d66ef1889a2,groq-llama-3-3-70b:email_05398:56a73ab8f25e,req_01kqwder6vedqbsdfydwpnkz6c,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,12.1736,200,safe,0.2,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,1.0,0,0.0,0.0,0,0,0,0,0,0,0,Email curto,
email_05685,845fe6ece191e34b,groq-llama-3-3-70b:email_05685:e5a682c1ef7e,req_01kqwd9jgefbw88d3tef2ast8z,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.3069,200,phishing,0.99,1,0,0,1,1,1,1,0,1,1,1,1.0,0,0,1.0,0,0.0,0.0,0,0,0,0,0,0,0,Phishing,
email_05995,c8b916510ed42818,groq-llama-3-3-70b:email_05995:734452f44cdb,req_01kqwg0mn0eexbazbyra0rdys9,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,2,1473.1834,200,phishing,0.95,1,0,1,1,1,1,1,0,1,1,1,0.0,0,0,1.0,0,0.0,0.0,0,0,8,2,4,6,8,Phishing,
email_06033,37c0cf7fd50ed283,groq-llama-3-3-70b:email_06033:e10d3c49ae02,req_01kqwdfxkjfeba62ynwrgex1e8,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.3205,200,safe,0.2,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email pessoal,
email_06713,a0cd2aae75b74ef6,groq-llama-3-3-70b:email_06713:dbc8e3814196,req_01kqwdqhvkfgbv9shjf9p3gneb,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.7251,200,safe,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email parece ser uma discussao legiti,
email_06725,b4d8fb82e78cf583,groq-llama-3-3-70b:email_06725:3e481ce6e559,req_01kqwdndskf1tbg77fbafpwygm,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.7847,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email academico,
email_06794,c8f3eaa2c3d745ea,groq-llama-3-3-70b:email_06794:4f41b4bb6737,req_01kqwd6zqeewzr65hzykvzqpqh,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.6855,200,phishing,0.95,1,0,0,1,1,1,1,0,1,1,1,1.0,0,0,1.0,0,0.0,0.0,0,0,0,0,0,0,0,Conteudo suspeito,
email_06835,e35f1ced7465cd36,groq-llama-3-3-70b:email_06835:fcb0ff65ef1e,req_01kqwd8zvcebwbe97awwgaqkyq,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.1882,200,phishing,0.8,1,0,0,0,0,1,0,0,0,0,1,1.0,0,0,1.0,0,0.0,0.0,0,0,0,0,0,0,0,Email nao solicitado,
email_07246,adaefe98c93c4d12,groq-llama-3-3-70b:email_07246:7d7263176273,req_01kqwdkcb8f15tbwab7tcxkt37,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.3799,200,safe,0.2,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email parece ser um relatorio,
email_07255,356154d8d43f61ac,groq-llama-3-3-70b:email_07255:06315fe6a6a4,req_01kqwdcpdked4rd3zm7ny8dmwe,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.915,200,phishing,0.95,1,1,0,1,1,1,1,0,0,1,1,0.0,0,0,1.0,0,0.0,0.0,0,0,8,2,6,4,8,Phishing por oferta,
email_07746,adffbf2373387f13,groq-llama-3-3-70b:email_07746:35c30a6d009c,req_01kqwd7kxpebd9xdt70692n5vw,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.008,200,phishing,0.9,1,1,0,0,1,1,1,0,1,1,1,1.0,1,0,1.0,1,1.0,0.0,0,0,8,2,6,4,5,Email com varias irregularidades,
email_08238,024282a3379cb734,groq-llama-3-3-70b:email_08238:10638fa9628d,req_01kqwd7a14ebab6rymbnz0ev4d,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.5488,200,safe,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email informativo,
email_08547,803273217299c58d,groq-llama-3-3-70b:email_08547:e148943b444d,req_01kqwdphp5f25vfsmc0df9fpm6,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.6277,200,safe,0.2,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email interno,
email_08574,347baa8dc1a55478,groq-llama-3-3-70b:email_08574:56db36559a80,req_01kqwdrgvgf2rss10bmwhax7z0,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.9391,200,phishing,0.8,1,0,0,0,1,1,1,0,1,1,1,0.0,0,0,1.0,0,0.0,0.0,0,0,0,0,0,0,0,Email com oferta suspeita,
email_08633,3a108074a81c2914,groq-llama-3-3-70b:email_08633:a3a965539a64,req_01kqwd9w47ey390j8cp54gq6ym,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.8554,200,phishing,0.99,1,1,1,0,1,1,1,0,1,1,1,1.0,1,0,0.0,1,1.0,0.0,0,0,0,0,0,0,0,Loteria falsa,
email_08940,da797acef801eb79,groq-llama-3-3-70b:email_08940:9df7bcfa88c6,req_01kqwdtfyrfh2aq57w9j0rjsfd,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.6319,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Conteudo academico,
email_08962,7ef3880b2eb2fb62,groq-llama-3-3-70b:email_08962:62abbc186e78,req_01kr508dsyfb58ctpbnx16dpcz,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,1.2136,200,safe,0.05,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,0,0,0,0,0,0,Vaga de emprego legítima,0.0
email_09057,8b204dc48f54de4a,groq-llama-3-3-70b:email_09057:cf18230a867a,req_01kqwdggmdezy8jgp2yqaygf1f,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.2509,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email tecnico,
email_09271,ae613d4e15ec8661,groq-llama-3-3-70b:email_09271:3d955b152a55,req_01kqwdseppf39apxb18cdm1b6p,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.2186,200,phishing,0.95,1,0,0,1,0,1,1,0,1,1,1,0.0,0,0,0.0,1,0.0,0.0,0,1,8,2,4,0,9,Phishing,
email_09382,cd2985ff23294c2e,groq-llama-3-3-70b:email_09382:f8a9ef97095e,req_01kr50awvpfqrsks3benn6f5p8,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.9192,200,phishing,0.9,1,0,0,1,1,1,1,0,0,1,1,,0,0,,0,,,0,0,8,2,4,6,9,Phishing,0.0
email_09837,d226b9e5acef2423,groq-llama-3-3-70b:email_09837:ff00fef2ecab,req_01kqwdjde7f0mbv72b06mmhwbj,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,11.521,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email tecnico,
email_09844,b1735000303bc736,groq-llama-3-3-70b:email_09844:492573e77aa6,req_01kr509a60fb7rd0sm6c1nc4na,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.1652,200,safe,0.0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,0,0,1,0,0,0,Email tecnico,0.0
email_09897,4b81bf31c1c4af5f,groq-llama-3-3-70b:email_09897:3bcfed5cbc8d,req_01kqwdq4ecf2b8w4bttk94bjw4,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.4841,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email legítimo,
email_10005,719aa95c6c416e48,groq-llama-3-3-70b:email_10005:2f223f707371,req_01kqwdm37hf1g8twbh4k5a0137,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,14.0632,200,safe,0.1,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,1.0,0,0.0,0.0,0,0,0,0,0,0,0,Conteudo politico,
email_10252,e9ab59c04c7ff9e2,groq-llama-3-3-70b:email_10252:b41627f96844,req_01kqwq23s4eaztsx5kvyfywdp2,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.6385,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email interno,
email_10394,e551ca19aa1a5d0c,groq-llama-3-3-70b:email_10394:e529e5dccef7,req_01kqwdknp2eesrefnqcderg735,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.6029,200,phishing,0.99,1,0,1,0,1,1,1,0,0,1,1,1.0,1,0,0.0,0,1.0,0.0,0,0,0,0,0,0,0,Phishing,
email_10409,2d68850a3a134dc1,groq-llama-3-3-70b:email_10409:ead4581adfa1,req_01kr50a2gpfqmr60kzkjd2ydm0,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,12.5706,200,safe,0.2,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,0,0,0,0,0,0,Email legítimo,0.0
email_11078,2e1cfa82b035c26c,groq-llama-3-3-70b:email_11078:bff1e161c828,req_01kqwdazgkfcctjz4hnrcx8wxf,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,11.1634,200,safe,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email vazio,
email_11152,b022fc4b9107f7bb,groq-llama-3-3-70b:email_11152:b0ec147fe677,req_01kqwd817nebmt26bh53h40jvh,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.6122,200,phishing,0.95,1,0,0,1,1,1,1,0,1,1,1,1.0,0,0,1.0,1,1.0,0.0,0,0,8,2,2,4,8,Conteudo suspeito,
email_11344,aa2a7ddb6ab8ec58,groq-llama-3-3-70b:email_11344:697bd84899da,req_01kqwd4v1sf9h8zd5wsayh5t8d,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.4116,200,phishing,0.99,1,0,1,1,1,1,1,0,0,1,1,1.0,0,0,1.0,1,0.0,0.0,0,1,9,1,2,8,9,Conteudo explicito,
email_11627,fa49c80ba314ca02,groq-llama-3-3-70b:email_11627:6d002306305c,req_01kr50czmcfqzrwf06xwxqr6qg,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,16.1198,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,0,0,0,0,0,0,aviso de seguranca legítimo,0.0
email_11681,64333514f6362232,groq-llama-3-3-70b:email_11681:6f24862431a3,req_01kr50dxy2fr4tpvn3f8bzrxym,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,14.6728,200,phishing,0.9,1,0,0,1,1,1,1,0,0,1,1,,0,0,,0,,,0,1,8,2,4,6,9,Phishing,1.0
email_11712,8109f19a649abb71,groq-llama-3-3-70b:email_11712:14379f7bf8a8,req_01kqwdr71cf2jry7rzqngctc56,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.184,200,phishing,0.99,1,1,0,1,0,1,1,0,0,1,1,0.0,0,0,1.0,1,0.0,0.0,0,0,0,0,0,0,0,Phishing,
email_11842,57321ee74128f6cf,groq-llama-3-3-70b:email_11842:309901a31baf,req_01kqwq1ab3eesrwjjy2950y8vs,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,2.349,200,phishing,0.8,1,1,0,1,0,1,1,0,1,1,1,0.0,0,0,1.0,1,0.0,0.0,0,1,8,2,6,4,8,Email com links suspeitos,
email_11860,0c6fe9e8364bf721,groq-llama-3-3-70b:email_11860:0debb7899652,req_01kqwd8b32exqs377ds2rtp2wc,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.1232,200,safe,0.05,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email legítimo,
email_11983,fc0d100863b90956,groq-llama-3-3-70b:email_11983:4d316e460577,req_01kqwdmgvef1kvbh3ddhvkek61,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.6486,200,phishing,0.95,1,0,1,1,1,1,1,0,0,1,1,0.0,0,0,1.0,1,0.0,0.0,0,0,8,2,6,9,8,Conteudo emocional,
email_12243,d63b6ce3e7580003,groq-llama-3-3-70b:email_12243:722481706b54,req_01kr50dfg5fbs8cc10b9xtacwc,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,16.3615,200,safe,0.1,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,,,0,0,0,0,0,0,0,Email pessoal,0.0
email_12341,8687172b4e252f63,groq-llama-3-3-70b:email_12341:44b63f9b1467,req_01kqwdp45yefdsex1myv5vwv27,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.3955,200,phishing,0.99,1,0,1,1,1,1,1,0,0,1,1,1.0,1,0,0.0,0,1.0,0.0,1,0,0,0,0,0,0,Phishing,
email_12475,cb618d741758a6c6,groq-llama-3-3-70b:email_12475:20a14c1e5726,req_01kqwd54nqeah8jnmvrfzgbm8k,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.0517,200,safe,0.2,0,0,0,0,0,1,1,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email informativo,
email_12749,c76bed20f562cc74,groq-llama-3-3-70b:email_12749:68652d242db1,req_01kqwd4hxgeaarnm2d7xf5xd49,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.6649,200,phishing,0.95,1,0,0,1,1,1,1,0,1,1,1,1.0,0,0,1.0,1,0.0,0.0,0,0,8,2,2,6,9,Conteudo explicito,
email_12947,2e1cfa82b035c26c,groq-llama-3-3-70b:email_12947:3615d04f951b,req_01kqwde30teza97x20mjkqfyvr,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.6835,200,safe,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email vazio,
email_13299,c62da74a580a82af,groq-llama-3-3-70b:email_13299:60d0aee689f5,req_01kqwdec3xedps91qknty8m46p,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.3176,200,phishing,0.99,1,1,0,1,1,1,0,0,1,1,1,1.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Phishing,
email_13326,31b492eff16c9081,groq-llama-3-3-70b:email_13326:8d919d84ee81,req_01kqwdn3zbf1rsnevbg0h4701m,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.0947,200,phishing,0.95,1,0,0,1,1,1,1,0,1,1,1,0.0,0,0,1.0,1,0.0,0.0,0,0,8,2,2,0,9,Conteudo suspeito,
email_13764,c96603d83f2ee6b1,groq-llama-3-3-70b:email_13764:78e94d8586dd,req_01kqwd44kfea4ttm1evrvhp3da,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.0261,200,safe,0.2,0,0,0,0,0,1,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,1,0,0,0,0,0,0,info sobre evento,
email_13779,0b0c451ed08b1e9f,groq-llama-3-3-70b:email_13779:9f7df3f10866,req_01kqwdd02wedav5mcagt874y8p,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.5283,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email tecnico,
email_14155,ee738558b5b05568,groq-llama-3-3-70b:email_14155:46eb9a6e9439,req_01kqwdf17qezktzqkrnjgz9828,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.19,200,safe,0.05,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email tecnico,
email_15050,54e8c74f8a534a07,groq-llama-3-3-70b:email_15050:d1d34a39e40f,req_01kqwddnppedhvw7tgmprxqfv4,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,12.0069,200,phishing,0.95,1,1,0,0,0,1,1,0,0,1,1,0.0,0,0,0.0,0,0.0,0.0,0,0,8,2,9,0,0,Oferta boa demais,
email_15274,64f45c52f0b00ba6,groq-llama-3-3-70b:email_15274:eda4b86861cc,req_01kqwdgtkgfemab5e0qbgzytdd,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.6859,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Discussao tecnica,
email_15327,d79e9ba1a0553500,groq-llama-3-3-70b:email_15327:52c2cd617a6c,req_01kqwdh53sfemsy6hvteqcy6ey,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.5459,200,phishing,0.9,1,0,1,1,1,1,1,0,1,1,1,0.0,0,0,1.0,0,0.0,0.0,0,0,8,2,2,6,8,Oferta suspeita,
email_15589,45cc345ccef7691b,groq-llama-3-3-70b:email_15589:4340491b2335,req_01kqwdbz8neypax8pmthb7k43w,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.8257,200,phishing,0.9,1,0,0,1,1,1,1,0,1,1,1,1.0,0,0,1.0,0,0.0,0.0,0,0,8,2,2,4,8,Conteudo suspeito,
email_16146,bd2af89b48451b56,groq-llama-3-3-70b:email_16146:b2dfd9849700,req_01kqwekp1keqsbr78t66dd5saq,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,3,825.3381,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email tecnico,
email_16323,44c52a572fc606d3,groq-llama-3-3-70b:email_16323:a2c3073f8cba,req_01kqwd3tphevgrgb3ha089nwyg,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.6681,200,safe,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email interno,
email_16447,869c4292a6e0e010,groq-llama-3-3-70b:email_16447:6f4e739a9137,req_01kr50bnd6fbhs64y6sq1bhbgx,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,12.7231,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,0,0,0,0,0,0,Email tecnico,0.0
email_17110,340c3b85395337c3,groq-llama-3-3-70b:email_17110:dc927d211af6,req_01kqwdbntxecsr66hrebnejyjp,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.6693,200,safe,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email parece ser legítimo,
email_17837,feedccd9451ee07d,groq-llama-3-3-70b:email_17837:dc00d76d888e,req_01kqwdfmgyfe8t8vcb5r4t0nwm,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.5773,200,safe,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email parece legítimo,
email_18021,89eb5358e156e033,groq-llama-3-3-70b:email_18021:7fd271714128,req_01kqwd8nymextsxj0s3zrd1csn,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,11.0707,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email pessoal,
email_18055,da9a176d0a510e3f,groq-llama-3-3-70b:email_18055:3b286f66c4d0,req_01kqwdb8e1ecna0a6783p8sm19,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,9.1616,200,safe,0.05,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Conteudo academico,
email_18201,ee70d0ca31e34f9e,groq-llama-3-3-70b:email_18201:e27b8677f2ce,req_01kqwhmfd9f9naykf9nap4x1dp,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,3,1698.6002,200,phishing,0.8,1,0,0,1,0,1,1,0,0,0,1,0.0,0,0,1.0,0,1.0,0.0,0,0,0,0,0,0,0,links suspeitos,
email_18324,926c4c45aab7782c,groq-llama-3-3-70b:email_18324:dd11c8bf9381,req_01kr50cfrveb0ttxzm026rqerp,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,13.2545,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,,0,0,0,0,0,0,0,Email academico,0.0
email_18569,76aa7248d61fd19e,groq-llama-3-3-70b:email_18569:01ecfd8f4e21,req_01kqwdamh1ey8ac38ycpxxcqqe,phishing,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,12.3306,200,phishing,0.9,1,0,0,0,1,1,1,0,1,1,1,1.0,1,0,1.0,0,0.0,0.0,0,0,8,2,1,0,0,Conteudo confuso,
email_18583,e08d1f30df21cc1c,groq-llama-3-3-70b:email_18583:778cba872b72,req_01kqwdhrgjf09b3tcjf0shhvsx,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,10.0301,200,safe,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email parece legítimo,
email_18622,53e61d13e96a1d3d,groq-llama-3-3-70b:email_18622:b03fab63bd15,req_01kqwdqx53fgcvq0q7pvjstp82,safe,groq-llama-3-3-70b,groq,llama-3.3-70b-versatile,0.0,success,,,,1,11.5128,200,safe,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Email parece ser legítimo,
email_00114,15fe7c09e6806aa0,groq-qwen3-32b:email_00114:7b6b50fffcf1,req_01kqwk40ttftraqbqqkscrsg5t,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,26.3959,200,phishing,0.75,1,0,0,1,0,1,0,0,0,0,1,1.0,0,0,1.0,1,0.0,0.0,0,0,7,3,2,0,7,Email com link suspeito e dominio questionavel,
email_00205,818ca9dc6b337511,groq-qwen3-32b:email_00205:3d5b9d0577a7,req_01kqwkcrhbehpbqjka2arb6dd3,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,23.2861,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,Mensagem casual compartilhando uma piada ou anúncio engraçado sobre um macaco.,
email_00308,2268d3279b687cac,groq-qwen3-32b:email_00308:b8379c698a80,req_01kqwm18tne7zts123xh1byfwe,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,22.2605,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,1.0,0,0.0,0.0,0,0,10,10,5,0,0,Email corporativo legítimo sobre renovação de contrato sem elementos suspeitos,
email_00497,e7c1c572c8e00594,groq-qwen3-32b:email_00497:5d08ec699dca,req_01kqwkhf59f098v164rpdd7hh6,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,24.757,200,safe,0.2,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,10,10,10,"Email com conteúdo genérico sobre democracia e desenvolvimento, sem solicitação de dados sensíveis ou links suspeitos",
email_00727,f6275311b3d4f7b2,groq-qwen3-32b:email_00727:fff9c19ce0af,req_01kqwj38wzfmbab28q0knvtzz6,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,30.4024,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,1,0,0,0,Email técnico legítimo sobre DNS com assinatura PGP e contato válido,
email_00954,9e1a875223b87e25,groq-qwen3-32b:email_00954:f380fa036b8f,req_01kqwm2rg3exkbm0a9t34k1mn6,safe,groq-qwen3-32b,groq,qwen/qwen3-32b,0.0,success,,,,1,26.1684,200,safe,0.1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,10,10,5,0,10,Email técnico de lista de discussão com assinatura válida e links legítimos,
